pid,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,PrgP,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmp,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,TO,SCASh,SCAFld,SCADef,GCA,GCA90,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,AerialLoss,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,Tkld,Tkld%,Carries,TotDist,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialWin%,AVGShotDistance,G+APer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,PrgPPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,TOPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,AerialLossPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TkldPer90,Tkld%Per90,CarriesPer90,TotDistPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialWin%Per90,AVGShotDistancePer90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,Tkl+IntOppTouch,pAdjTouchesPer90,Main Position
1947,Jonathan Herrera,mx MEX,"MF,FW",Atlas,Liga MX,21,2001,23,21,1614,6,0.22,43,14,32.6,2.4,0.78,0.09,0.29,0,0,0,3.8,3.8,0.09,0.2,0.2,335,464,72.2,4954,1329,201,240,83.8,103,135,76.3,19,43,44.2,2,3.2,2.5,-1.2,21,31,11,3,48,453,10,1,6,4,30,8,0,0,0,0,335,1,21,38,2.12,28,0,5,3,1,1,4,0.22,30,17,10,16,4,13,30,43.3,17,17,2,15,8,38,19,0,720,20,106,323,306,69,720,54,25,46.3,26,48.1,424,2590,3,0,0,34,21,1,0,0,0,91,29,37.7,19.0,0.3345724907063197,0.012267657992565,2.3977695167286246,0.7806691449814126,1.817843866171004,0.1338289962825278,0.0434944237918215,0.0050185873605947,0.0161710037174721,0.0,0.0,0.0,0.2118959107806691,0.2118959107806691,0.0050185873605947,0.0111524163568773,0.0111524163568773,18.68029739776952,25.87360594795539,4.026022304832714,276.2453531598513,74.10780669144981,11.20817843866171,13.382899628252789,4.672862453531598,5.743494423791821,7.5278810408921935,4.254646840148698,1.0594795539033457,2.3977695167286246,2.4646840148698885,0.1115241635687732,0.1784386617100372,0.1394052044609665,-0.0669144981412639,1.1710037174721188,1.728624535315985,0.6133828996282528,0.1672862453531598,2.676579925650558,25.260223048327138,0.5576208178438662,0.0557620817843866,0.3345724907063197,0.2230483271375464,1.6728624535315986,0.4460966542750929,0.0,0.0,0.0,0.0,18.68029739776952,0.0557620817843866,1.1710037174721188,2.1189591078066914,0.1182156133828996,1.5613382899628252,0.0,0.2788104089219331,0.1672862453531598,0.0557620817843866,0.0557620817843866,0.2230483271375464,0.012267657992565,1.6728624535315986,0.9479553903345724,0.5576208178438662,0.8921933085501859,0.2230483271375464,0.724907063197026,1.6728624535315986,2.41449814126394,0.9479553903345724,0.9479553903345724,0.1115241635687732,0.8364312267657993,0.4460966542750929,2.1189591078066914,1.0594795539033457,0.0,40.14869888475836,1.1152416356877324,5.910780669144981,18.01115241635688,17.063197026022305,3.8475836431226766,40.14869888475836,3.011152416356877,1.3940520446096654,2.5817843866171,1.449814126394052,2.6821561338289963,23.643122676579925,144.42379182156134,0.1672862453531598,0.0,0.0,1.8959107806691449,1.1710037174721188,0.0557620817843866,0.0,0.0,0.0,5.074349442379182,1.617100371747212,2.1022304832713754,19.0,17.933333333333334,51.0,14702,2430,558.2592592592592,2.162203171231318,1.081101585615659,0.1138001669069114,0.8535012518018361,0.4552006676276457,0.7397010848949245,0.7397010848949245,1.6501024201502166,0.9673014187087474,1.7070025036036722,7.19176587201271,2.3348617566636105,39.36146949486114,
1948,Jonathan Orozco,mx MEX,GK,Tijuana,Liga MX,36,1986,17,17,1530,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,434,601,72.2,12330,9703,96,97,99.0,196,199,98.5,142,302,47.0,0,0.0,0.0,0.0,1,7,0,0,0,393,205,58,0,0,0,0,0,0,0,0,434,3,0,5,0.29,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,7,3,644,556,643,1,0,0,644,0,0,0.0,0,0.0,319,1476,1,0,0,0,4,0,0,0,0,8,4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.529411764705884,35.35294117647059,4.247058823529412,725.2941176470588,570.7647058823529,5.647058823529412,5.705882352941177,5.823529411764706,11.529411764705882,11.705882352941176,5.794117647058823,8.352941176470589,17.764705882352942,2.764705882352941,0.0,0.0,0.0,0.0,0.0588235294117647,0.4117647058823529,0.0,0.0,0.0,23.11764705882353,12.058823529411764,3.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.529411764705884,0.1764705882352941,0.0,0.2941176470588235,0.0170588235294117,0.2352941176470588,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.4117647058823529,0.1764705882352941,37.88235294117647,32.705882352941174,37.8235294117647,0.0588235294117647,0.0,0.0,37.88235294117647,0.0,0.0,0.0,0.0,0.0,18.764705882352946,86.82352941176471,0.0588235294117647,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.4705882352941176,0.2352941176470588,4.705882352941177,0.0,17.0,46.9,16057,2430,538.2962962962963,0.0553893873933754,0.3877257117536279,0.0,0.0,0.0553893873933754,0.0,0.0,0.2215575495735016,0.0,0.0,7.037453759541521,0.0593473984225314,40.38630377524144,Goalkeeper
1949,Jonathan Perlaza,ec ECU,"DF,MF",Querétaro,Liga MX,25,1997,5,3,315,1,0.0,1,0,0.0,0.29,0.0,0.0,0.0,1,0,0,0.1,0.1,0.05,-0.1,-0.1,177,227,78.0,3116,1326,92,100,92.0,64,76,84.2,20,42,47.6,1,0.6,0.4,0.4,6,15,3,2,18,177,48,4,0,2,17,40,4,0,3,0,177,2,4,13,3.71,10,3,0,0,0,0,1,0.29,8,5,6,1,1,5,9,55.6,4,6,2,4,5,13,2,0,260,5,79,121,62,0,260,9,5,55.6,4,44.4,122,559,0,0,0,3,3,0,0,0,0,25,2,22.2,24.8,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0828571428571428,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0142857142857142,-0.0285714285714285,-0.0285714285714285,50.57142857142857,64.85714285714286,22.285714285714285,890.2857142857143,378.8571428571428,26.285714285714285,28.571428571428573,26.285714285714285,18.285714285714285,21.714285714285715,24.057142857142857,5.714285714285714,12.0,13.6,0.2857142857142857,0.1714285714285714,0.1142857142857143,0.1142857142857143,1.7142857142857142,4.285714285714286,0.8571428571428571,0.5714285714285714,5.142857142857143,50.57142857142857,13.714285714285714,1.1428571428571428,0.0,0.5714285714285714,4.857142857142857,11.428571428571429,1.1428571428571428,0.0,0.8571428571428571,0.0,50.57142857142857,0.5714285714285714,1.1428571428571428,3.7142857142857135,1.06,2.857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.2857142857142857,0.0828571428571428,2.2857142857142856,1.4285714285714286,1.7142857142857142,0.2857142857142857,0.2857142857142857,1.4285714285714286,2.571428571428572,15.885714285714286,1.1428571428571428,1.7142857142857142,0.5714285714285714,1.1428571428571428,1.4285714285714286,3.7142857142857135,0.5714285714285714,0.0,74.28571428571429,1.4285714285714286,22.571428571428573,34.57142857142857,17.714285714285715,0.0,74.28571428571429,2.571428571428572,1.4285714285714286,15.885714285714286,1.1428571428571428,12.685714285714283,34.857142857142854,159.71428571428572,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,7.142857142857143,0.5714285714285714,6.342857142857143,24.8,3.5,46.8,14258,2250,515.12,3.490870032223415,0.5370569280343716,0.5370569280343716,1.074113856068743,1.342642320085929,1.342642320085929,1.342642320085929,0.5370569280343716,1.074113856068743,2.416756176154673,14.421050296186188,3.907580706570746,79.36507936507937,
1950,Jonathan Rodríguez,uy URU,FW,América,Liga MX,29,1993,26,24,1894,10,0.38,63,19,30.2,2.99,0.9,0.13,0.42,0,0,0,6.4,6.4,0.1,1.6,1.6,409,555,73.7,6372,1385,230,280,82.1,132,179,73.7,33,52,63.5,2,3.1,2.1,-1.1,26,24,23,2,53,543,11,2,2,8,13,5,0,0,0,0,409,1,17,59,2.8,42,0,7,5,5,0,5,0.24,29,20,12,13,4,11,26,42.3,15,18,2,16,6,35,9,0,793,13,77,311,420,115,793,53,20,37.7,30,56.6,463,2910,2,0,0,28,29,11,0,0,0,76,49,61.3,15.0,0.4751847940865892,0.0180570221752903,2.9936642027455123,0.9028511087645196,1.4350580781414994,0.1420802534318901,0.042766631467793,0.0061774023231256,0.0199577613516367,0.0,0.0,0.0,0.3041182682154171,0.3041182682154171,0.0047518479408658,0.0760295670538542,0.0760295670538542,19.4350580781415,26.372756071805703,3.502111932418163,302.78775079197464,65.8130939809926,10.929250263991552,13.3051742344245,3.901267159450897,6.272439281942978,8.505807814149946,3.502111932418163,1.5681098204857444,2.470960929250264,3.0174234424498416,0.0950369588173178,0.1473072861668426,0.0997888067581837,-0.0522703273495248,1.235480464625132,1.1404435058078142,1.0929250263991552,0.0950369588173178,2.518479408658923,25.802534318901795,0.5227032734952481,0.0950369588173178,0.0950369588173178,0.3801478352692714,0.617740232312566,0.2375923970432946,0.0,0.0,0.0,0.0,19.4350580781415,0.0475184794086589,0.8078141499472017,2.8035902851108765,0.1330517423442449,1.9957761351636747,0.0,0.3326293558606125,0.2375923970432946,0.2375923970432946,0.0,0.2375923970432946,0.0114044350580781,1.3780359028511089,0.9503695881731784,0.5702217529039071,0.617740232312566,0.1900739176346357,0.5227032734952481,1.235480464625132,2.010031678986272,0.7127771911298838,0.8553326293558606,0.0950369588173178,0.7602956705385427,0.2851108764519535,1.6631467793030623,0.4276663146779303,0.0,37.68215417106653,0.617740232312566,3.658922914466737,14.778247096092926,19.957761351636748,5.464625131995776,37.68215417106653,2.518479408658923,0.9503695881731784,1.7914466737064416,1.4255543822597676,2.689545934530095,22.00105596620908,138.27877507919746,0.0950369588173178,0.0,0.0,1.33051742344245,1.3780359028511089,0.5227032734952481,0.0,0.0,0.0,3.6114044350580783,2.328405491024287,2.912882787750792,15.0,21.044444444444444,57.1,13496,2430,621.3333333333334,1.9383995096772288,0.498445588202716,0.1107656862672701,0.8861254901381618,0.3322970588018106,0.6092112744699862,0.6092112744699862,2.71375931354812,0.8307426470045266,1.439953921474513,6.064724383755342,1.9963676515048607,32.996632373963685,
1951,Jonathan Sánchez,mx MEX,DF,UNAM,Liga MX,28,1994,4,3,228,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,46,71,64.8,1078,487,10,13,76.9,24,31,77.4,12,26,46.2,0,0.0,0.0,0.0,0,3,0,0,1,60,11,9,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,1,1,100.0,0,6,2,4,3,4,14,0,98,16,68,31,1,0,98,0,0,0.0,0,0.0,24,98,1,0,0,2,0,0,0,1,0,14,3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.157894736842103,28.026315789473685,25.57894736842105,425.5263157894737,192.2368421052632,3.947368421052632,5.131578947368421,30.35526315789474,9.473684210526317,12.23684210526316,30.552631578947373,4.736842105263158,10.263157894736842,18.23684210526316,0.0,0.0,0.0,0.0,0.0,1.1842105263157896,0.0,0.0,0.3947368421052631,23.68421052631579,4.342105263157895,3.5526315789473686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.157894736842103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3947368421052631,0.3947368421052631,0.0,0.3947368421052631,0.0,0.3947368421052631,0.3947368421052631,39.47368421052632,0.0,2.368421052631579,0.7894736842105263,1.5789473684210529,1.1842105263157896,1.5789473684210529,5.526315789473684,0.0,38.6842105263158,6.315789473684211,26.842105263157897,12.23684210526316,0.3947368421052631,0.0,38.6842105263158,0.0,0.0,0.0,0.0,0.0,9.473684210526317,38.6842105263158,0.3947368421052631,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.3947368421052631,0.0,5.526315789473684,1.1842105263157896,19.73684210526316,0.0,2.533333333333333,50.8,13990,2340,544.1153846153846,1.604621309370989,5.616174582798459,0.8023106546854942,1.604621309370989,1.2034659820282414,0.401155327342747,0.401155327342747,1.2034659820282414,0.0,0.401155327342747,7.109560144795439,1.7606561077461345,38.075010360547054,
1952,Jonathan Torres,ar ARG,"FW,MF",Querétaro,Liga MX,26,1996,7,3,352,1,0.0,6,0,0.0,1.53,0.0,0.0,0.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,48,89,53.9,689,154,31,50,62.0,14,26,53.8,2,6,33.3,1,0.3,0.4,0.7,5,0,3,1,3,81,7,0,0,1,4,0,0,0,0,0,48,1,1,7,1.79,6,0,0,0,1,0,1,0.26,1,0,1,0,0,0,1,0.0,1,1,0,1,1,2,2,0,141,3,7,64,72,13,141,10,2,20.0,8,80.0,71,273,0,0,0,8,11,3,0,0,0,12,26,52.0,14.9,0.2556818181818182,0.0,1.5340909090909092,0.0,0.0,0.3911931818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.1022727272727272,0.1022727272727272,0.0178977272727272,-0.1022727272727272,-0.1022727272727272,12.272727272727272,22.75568181818182,13.78125,176.16477272727272,39.375,7.926136363636364,12.78409090909091,15.852272727272728,3.5795454545454546,6.647727272727273,13.755681818181818,0.5113636363636364,1.5340909090909092,8.514204545454545,0.2556818181818182,0.0767045454545454,0.1022727272727272,0.1789772727272727,1.278409090909091,0.0,0.7670454545454546,0.2556818181818182,0.7670454545454546,20.71022727272728,1.7897727272727273,0.0,0.0,0.2556818181818182,1.0227272727272727,0.0,0.0,0.0,0.0,0.0,12.272727272727272,0.2556818181818182,0.2556818181818182,1.7897727272727273,0.4576704545454546,1.5340909090909092,0.0,0.0,0.0,0.2556818181818182,0.0,0.2556818181818182,0.0664772727272727,0.2556818181818182,0.0,0.2556818181818182,0.0,0.0,0.0,0.2556818181818182,0.0,0.2556818181818182,0.2556818181818182,0.0,0.2556818181818182,0.2556818181818182,0.5113636363636364,0.5113636363636364,0.0,36.05113636363637,0.7670454545454546,1.7897727272727273,16.363636363636363,18.40909090909091,3.3238636363636367,36.05113636363637,2.556818181818182,0.5113636363636364,5.113636363636364,2.0454545454545454,20.454545454545457,18.15340909090909,69.80113636363636,0.0,0.0,0.0,2.0454545454545454,2.8125,0.7670454545454546,0.0,0.0,0.0,3.0681818181818183,6.647727272727273,13.295454545454549,14.9,3.911111111111111,46.8,14258,2250,515.12,0.4806049213943951,0.4806049213943951,0.0,0.2403024606971975,0.2403024606971975,0.0,0.0,6.247863978127136,0.2403024606971975,0.2403024606971975,6.9985899137359,0.5379754906336475,38.51617132867133,
1953,Jonathan dos Santos,mx MEX,MF,América,Liga MX,32,1990,18,5,501,1,0.18,3,1,33.3,0.54,0.18,0.33,1.0,0,0,0,0.2,0.2,0.06,0.8,0.8,366,410,89.3,6348,1720,163,175,93.1,155,171,90.6,37,50,74.0,0,0.2,0.3,-0.2,3,52,4,0,46,402,7,4,1,5,3,1,2,1,1,0,366,1,1,16,2.87,16,0,0,0,0,0,0,0.0,29,17,7,17,5,13,23,56.5,10,10,3,7,7,36,2,0,471,7,60,337,80,1,471,6,5,83.3,0,0.0,272,1650,2,0,0,11,5,0,0,0,0,41,5,55.6,19.5,0.1796407185628742,0.0323353293413173,0.5389221556886228,0.1796407185628742,5.982035928143712,0.0970059880239521,0.0323353293413173,0.0592814371257485,0.1796407185628742,0.0,0.0,0.0,0.0359281437125748,0.0359281437125748,0.0107784431137724,0.1437125748502994,0.1437125748502994,65.74850299401199,73.65269461077844,16.04191616766467,1140.359281437126,308.9820359281437,29.281437125748504,31.437125748503,16.724550898203592,27.84431137724551,30.7185628742515,16.275449101796408,6.646706586826348,8.982035928143713,13.293413173652697,0.0,0.0359281437125748,0.0538922155688622,-0.0359281437125748,0.5389221556886228,9.34131736526946,0.718562874251497,0.0,8.263473053892216,72.21556886227545,1.25748502994012,0.718562874251497,0.1796407185628742,0.8982035928143713,0.5389221556886228,0.1796407185628742,0.3592814371257485,0.1796407185628742,0.1796407185628742,0.0,65.74850299401199,0.1796407185628742,0.1796407185628742,2.874251497005988,0.5155688622754492,2.874251497005988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.209580838323354,3.0538922155688626,1.25748502994012,3.0538922155688626,0.8982035928143713,2.335329341317365,4.131736526946108,10.149700598802395,1.796407185628743,1.796407185628743,0.5389221556886228,1.25748502994012,1.25748502994012,6.467065868263473,0.3592814371257485,0.0,84.61077844311377,1.25748502994012,10.778443113772456,60.538922155688624,14.37125748502994,0.1796407185628742,84.61077844311377,1.0778443113772456,0.8982035928143713,14.964071856287426,0.0,0.0,48.8622754491018,296.4071856287425,0.3592814371257485,0.0,0.0,1.9760479041916168,0.8982035928143713,0.0,0.0,0.0,0.0,7.365269461077845,0.8982035928143713,9.988023952095809,19.5,5.566666666666666,57.1,13496,2430,621.3333333333334,7.5373728068338846,0.4187429337129936,0.6281144005694904,1.4656002679954778,1.4656002679954778,2.7218290691344578,2.7218290691344578,1.046857334282484,2.093714668564969,4.815543737699427,13.617614556295136,7.762779124619758,74.08999863670208,
1954,Jordan Carrillo,mx MEX,"MF,DF",Santos,Liga MX,21,2001,3,1,109,0,0.0,1,1,100.0,0.83,0.83,0.0,0.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,39,47,83.0,715,210,18,21,85.7,16,19,84.2,4,6,66.7,0,0.0,0.0,0.0,1,3,0,0,2,43,4,0,0,0,2,4,0,0,0,0,39,0,0,6,4.95,4,1,0,0,1,0,1,0.83,1,1,1,0,0,1,4,25.0,3,0,0,0,2,3,0,0,59,1,15,28,16,1,59,9,7,77.8,2,22.2,34,242,0,0,0,0,7,0,0,0,0,7,0,0.0,21.2,0.0,0.0,0.8256880733944955,0.8256880733944955,82.56880733944955,0.6853211009174313,0.6853211009174313,0.0,0.0,0.0,0.0,0.0,0.0825688073394495,0.0825688073394495,0.0495412844036697,-0.0825688073394495,-0.0825688073394495,32.201834862385326,38.80733944954129,68.53211009174312,590.3669724770642,173.39449541284404,14.862385321100918,17.339449541284406,70.76146788990826,13.211009174311927,15.688073394495412,69.52293577981652,3.302752293577982,4.954128440366973,55.07339449541285,0.0,0.0,0.0,0.0,0.8256880733944955,2.4770642201834865,0.0,0.0,1.651376146788991,35.50458715596331,3.302752293577982,0.0,0.0,0.0,1.651376146788991,3.302752293577982,0.0,0.0,0.0,0.0,32.201834862385326,0.0,0.0,4.954128440366973,4.087155963302752,3.302752293577982,0.8256880733944955,0.0,0.0,0.8256880733944955,0.0,0.8256880733944955,0.6853211009174313,0.8256880733944955,0.8256880733944955,0.8256880733944955,0.0,0.0,0.8256880733944955,3.302752293577982,20.642201834862387,2.4770642201834865,0.0,0.0,0.0,1.651376146788991,2.4770642201834865,0.0,0.0,48.71559633027523,0.8256880733944955,12.385321100917432,23.11926605504588,13.211009174311927,0.8256880733944955,48.71559633027523,7.431192660550459,5.779816513761468,64.23853211009174,1.651376146788991,18.3302752293578,28.073394495412845,199.81651376146792,0.0,0.0,0.0,0.0,5.779816513761468,0.0,0.0,0.0,0.0,5.779816513761468,0.0,0.0,21.2,1.211111111111111,47.1,15512,2430,530.1111111111111,2.341270529473995,0.0,0.0,0.0,1.5608470196493298,0.7804235098246649,0.7804235098246649,0.0,2.341270529473995,3.12169403929866,9.1896953882305,2.586928852950779,51.71507041430492,
1955,Jordan Sierra,ec ECU,MF,FC Juárez,Liga MX,25,1997,9,9,704,0,0.0,11,2,18.2,1.41,0.26,0.0,0.0,0,0,0,0.4,0.4,0.03,-0.4,-0.4,272,327,83.2,4405,1259,136,157,86.6,105,122,86.1,20,31,64.5,0,0.2,0.4,-0.2,9,27,5,1,37,320,7,1,0,4,9,5,1,1,0,0,272,0,4,21,2.68,17,0,2,2,0,0,0,0.0,13,5,7,4,2,4,11,36.4,7,11,0,11,7,20,3,0,407,6,64,236,113,12,407,13,7,53.8,6,46.2,183,784,1,0,0,9,6,0,0,0,0,66,2,18.2,24.6,0.0,0.0,1.40625,0.2556818181818182,2.3267045454545454,0.1802556818181818,0.0332386363636363,0.0,0.0,0.0,0.0,0.0,0.0511363636363636,0.0511363636363636,0.0038352272727272,-0.0511363636363636,-0.0511363636363636,34.77272727272727,41.80397727272727,10.636363636363637,563.1392045454546,160.95170454545456,17.386363636363637,20.071022727272727,11.071022727272728,13.423295454545457,15.59659090909091,11.007102272727272,2.556818181818182,3.963068181818182,8.245738636363637,0.0,0.0255681818181818,0.0511363636363636,-0.0255681818181818,1.150568181818182,3.4517045454545454,0.6392045454545455,0.1278409090909091,4.730113636363637,40.909090909090914,0.8948863636363636,0.1278409090909091,0.0,0.5113636363636364,1.150568181818182,0.6392045454545455,0.1278409090909091,0.1278409090909091,0.0,0.0,34.77272727272727,0.0,0.5113636363636364,2.684659090909091,0.3426136363636364,2.1732954545454546,0.0,0.2556818181818182,0.2556818181818182,0.0,0.0,0.0,0.0,1.6619318181818183,0.6392045454545455,0.8948863636363636,0.5113636363636364,0.2556818181818182,0.5113636363636364,1.40625,4.653409090909091,0.8948863636363636,1.40625,0.0,1.40625,0.8948863636363636,2.556818181818182,0.3835227272727273,0.0,52.03125,0.7670454545454546,8.181818181818182,30.170454545454547,14.446022727272728,1.5340909090909092,52.03125,1.6619318181818183,0.8948863636363636,6.877840909090909,0.7670454545454546,5.906250000000001,23.394886363636363,100.22727272727272,0.1278409090909091,0.0,0.0,1.150568181818182,0.7670454545454546,0.0,0.0,0.0,0.0,8.4375,0.2556818181818182,2.3267045454545454,24.6,7.822222222222222,50.9,14325,2430,542.8148148148148,2.603684502869839,0.3905526754304758,0.0,1.4320264765784114,0.9112895760044436,0.5207369005739678,0.5207369005739678,0.2603684502869839,0.9112895760044436,1.4320264765784114,9.585451350982536,2.8914802475011903,51.11124754420432,
1956,Jordan Sierra,ec ECU,"MF,FW",Toluca,Liga MX,25,1997,16,8,749,1,0.12,3,1,33.3,0.36,0.12,0.33,1.0,0,0,0,1.1,1.1,0.35,-0.1,-0.1,343,413,83.1,5336,1419,176,195,90.3,145,174,83.3,17,31,54.8,0,0.8,0.4,-0.8,6,26,9,2,31,394,19,2,0,3,9,17,0,0,0,0,343,0,6,14,1.68,14,0,0,0,0,0,0,0.0,13,9,8,3,2,4,8,50.0,4,7,2,5,9,22,4,0,484,11,99,255,135,11,484,17,5,29.4,11,64.7,252,1042,2,1,0,13,6,1,0,0,0,43,8,53.3,11.8,0.1201602136181575,0.0144192256341789,0.3604806408544726,0.1201602136181575,4.001335113484646,0.0432576769025367,0.0144192256341789,0.0396528704939919,0.1201602136181575,0.0,0.0,0.0,0.1321762349799733,0.1321762349799733,0.0420560747663551,-0.0120160213618157,-0.0120160213618157,41.21495327102804,49.62616822429906,9.98531375166889,641.1748998664887,170.50734312416554,21.148197596795725,23.43124165554072,10.850467289719624,17.423230974632844,20.90787716955941,10.009345794392525,2.042723631508678,3.724966622162884,6.584779706275032,0.0,0.096128170894526,0.048064085447263,-0.096128170894526,0.7209612817089452,3.124165554072096,1.0814419225634178,0.240320427236315,3.724966622162884,47.34312416555407,2.283044058744993,0.240320427236315,0.0,0.3604806408544726,1.0814419225634178,2.042723631508678,0.0,0.0,0.0,0.0,41.21495327102804,0.0,0.7209612817089452,1.6822429906542056,0.2018691588785046,1.6822429906542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562082777036048,1.0814419225634178,0.9612817089452604,0.3604806408544726,0.240320427236315,0.4806408544726301,0.9612817089452604,6.008010680907876,0.4806408544726301,0.8411214953271028,0.240320427236315,0.6008010680907877,1.0814419225634178,2.6435246995994657,0.4806408544726301,0.0,58.15754339118825,1.3217623497997328,11.895861148197596,30.64085447263017,16.221628838451267,1.3217623497997328,58.15754339118825,2.042723631508678,0.6008010680907877,3.5327102803738315,1.3217623497997328,7.774365821094793,30.28037383177569,125.20694259012016,0.240320427236315,0.1201602136181575,0.0,1.562082777036048,0.7209612817089452,0.1201602136181575,0.0,0.0,0.0,5.166889185580774,0.9612817089452604,6.404539385847796,11.8,8.322222222222223,50.9,14325,2430,542.8148148148148,2.691980345824303,0.4894509719680551,0.2447254859840275,0.611813714960069,1.101264686928124,0.4894509719680551,0.4894509719680551,0.9789019439361104,0.4894509719680551,0.9789019439361104,10.714067082164863,2.9895357859344744,57.12921747660928,
